URL	chrom://desktop-atn1jv4/ChromeleonLocal/Instrument Data/VANQUISH_1/Simon/Norbelladine Figures 3 and 4.seq/535.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	Norbelladine Figures 3 and 4
Name	TAA fed 500 -3
Number	49
Position	B:E8
Comment	
Processing Method	norbelladine
Instrument Method	norbelladine
Type	Unknown
Status	Finished
Inject Time	6/10/2022 5:53:42 PM -05:00
Volume (µl)	10.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.003367
Time Max. (min)	28.000033
Data Points	8400
Detector	UV
Generating Data System	Chromeleon 7.2.10.24543
Exporting Data System	Chromeleon 7.2.10.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.578035
Signal Max.	76.911426
Channel	UV_VIS_1
Driver Name	VDAD.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:277 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
21.293367	0.2	-0.576996
21.296700	0.2	-0.576777
21.300033	0.2	-0.576288
21.303367	0.2	-0.575506
21.306700	0.2	-0.574240
21.310033	0.2	-0.572233
21.313367	0.2	-0.569983
21.316700	0.2	-0.568544
21.320033	0.2	-0.568242
21.323367	0.2	-0.568382
21.326700	0.2	-0.568153
21.330033	0.2	-0.567022
21.333367	0.2	-0.564693
21.336700	0.2	-0.561643
21.340033	0.2	-0.559189
21.343367	0.2	-0.558393
21.346700	0.2	-0.559161
21.350033	0.2	-0.560684
21.353367	0.2	-0.562184
21.356700	0.2	-0.563338
21.360033	0.2	-0.564251
21.363367	0.2	-0.565122
21.366700	0.2	-0.566216
21.370033	0.2	-0.567683
21.373367	0.2	-0.569364
21.376700	0.2	-0.570999
21.380033	0.2	-0.572242
21.383367	0.2	-0.572503
21.386700	0.2	-0.571618
21.390033	0.2	-0.570216
21.393367	0.2	-0.569094
21.396700	0.2	-0.568591
21.400033	0.2	-0.568582
21.403367	0.2	-0.568572
21.406700	0.2	-0.568079
21.410033	0.2	-0.567175
21.413367	0.2	-0.566300
21.416700	0.2	-0.565704
21.420033	0.2	-0.565466
21.423367	0.2	-0.565774
21.426700	0.2	-0.566649
21.430033	0.2	-0.567492
21.433367	0.2	-0.567362
21.436700	0.2	-0.565988
21.440033	0.2	-0.564153
21.443367	0.2	-0.562831
21.446700	0.2	-0.562035
21.450033	0.2	-0.560968
21.453367	0.2	-0.559129
21.456700	0.2	-0.556954
21.460033	0.2	-0.555189
21.463367	0.2	-0.554095
21.466700	0.2	-0.553713
21.470033	0.2	-0.554072
21.473367	0.2	-0.554789
21.476700	0.2	-0.555194
21.480033	0.2	-0.555059
21.483367	0.2	-0.554831
21.486700	0.2	-0.555096
21.490033	0.2	-0.556107
21.493367	0.2	-0.557480
21.496700	0.2	-0.558370
21.500033	0.2	-0.558267
21.503367	0.2	-0.557662
21.506700	0.2	-0.557569
21.510033	0.2	-0.558477
21.513367	0.2	-0.560209
21.516700	0.2	-0.562239
21.520033	0.2	-0.563781
21.523367	0.2	-0.564097
21.526700	0.2	-0.563124
21.530033	0.2	-0.561480
21.533367	0.2	-0.559879
21.536700	0.2	-0.558840
21.540033	0.2	-0.558784
21.543367	0.2	-0.559962
21.546700	0.2	-0.562305
21.550033	0.2	-0.565224
21.553367	0.2	-0.567762
21.556700	0.2	-0.569220
21.560033	0.2	-0.569541
21.563367	0.2	-0.569127
21.566700	0.2	-0.568423
21.570033	0.2	-0.567785
21.573367	0.2	-0.567706
21.576700	0.2	-0.568568
21.580033	0.2	-0.570142
21.583367	0.2	-0.571935
21.586700	0.2	-0.573583
21.590033	0.2	-0.574654
21.593367	0.2	-0.574747
21.596700	0.2	-0.573928
21.600033	0.2	-0.572675
21.603367	0.2	-0.571394
21.606700	0.2	-0.570007
21.610033	0.2	-0.568246
21.613367	0.2	-0.566272
21.616700	0.2	-0.564642
21.620033	0.2	-0.564028
21.623367	0.2	-0.564917
21.626700	0.2	-0.567329
21.630033	0.2	-0.570770
21.633367	0.2	-0.574244
21.636700	0.2	-0.576521
21.640033	0.2	-0.577010
21.643367	0.2	-0.576209
21.646700	0.2	-0.575059
21.650033	0.2	-0.574165
21.653367	0.2	-0.573425
21.656700	0.2	-0.572507
21.660033	0.2	-0.571455
21.663367	0.2	-0.570645
21.666700	0.2	-0.570370
21.670033	0.2	-0.570868
21.673367	0.2	-0.572242
21.676700	0.2	-0.573955
21.680033	0.2	-0.575040
21.683367	0.2	-0.574975
21.686700	0.2	-0.574165
21.690033	0.2	-0.573318
21.693367	0.2	-0.572558
21.696700	0.2	-0.571748
21.700033	0.2	-0.571376
21.703367	0.2	-0.572135
21.706700	0.2	-0.573737
21.710033	0.2	-0.575162
21.713367	0.2	-0.575837
21.716700	0.2	-0.575772
21.720033	0.2	-0.575078
21.723367	0.2	-0.574002
21.726700	0.2	-0.572968
21.730033	0.2	-0.572079
21.733367	0.2	-0.570989
21.736700	0.2	-0.569476
21.740033	0.2	-0.567660
21.743367	0.2	-0.565578
21.746700	0.2	-0.563031
21.750033	0.2	-0.559972
21.753367	0.2	-0.556395
21.756700	0.2	-0.552321
21.760033	0.2	-0.548204
21.763367	0.2	-0.545052
21.766700	0.2	-0.543594
21.770033	0.2	-0.543632
21.773367	0.2	-0.544256
21.776700	0.2	-0.544521
21.780033	0.2	-0.543855
21.783367	0.2	-0.542165
21.786700	0.2	-0.539548
21.790033	0.2	-0.535967
21.793367	0.2	-0.531492
21.796700	0.2	-0.526579
21.800033	0.2	-0.521825
21.803367	0.2	-0.517997
21.806700	0.2	-0.516046
21.810033	0.2	-0.516088
21.813367	0.2	-0.516674
21.816700	0.2	-0.515967
21.820033	0.2	-0.513066
21.823367	0.2	-0.508195
21.826700	0.2	-0.502067
21.830033	0.2	-0.495333
21.833367	0.2	-0.488423
21.836700	0.2	-0.481736
21.840033	0.2	-0.475445
21.843367	0.2	-0.469480
21.846700	0.2	-0.463873
21.850033	0.2	-0.458788
21.853367	0.2	-0.453978
21.856700	0.2	-0.448823
21.860033	0.2	-0.443095
21.863367	0.2	-0.437144
21.866700	0.2	-0.431282
21.870033	0.2	-0.425447
21.873367	0.2	-0.419463
21.876700	0.2	-0.413302
21.880033	0.2	-0.407067
21.883367	0.2	-0.400720
21.886700	0.2	-0.393917
21.890033	0.2	-0.386396
21.893367	0.2	-0.378466
21.896700	0.2	-0.370722
21.900033	0.2	-0.363584
21.903367	0.2	-0.357013
21.906700	0.2	-0.350806
21.910033	0.2	-0.345046
21.913367	0.2	-0.339942
21.916700	0.2	-0.335141
21.920033	0.2	-0.329898
21.923367	0.2	-0.323970
21.926700	0.2	-0.317842
21.930033	0.2	-0.311998
21.933367	0.2	-0.306270
21.936700	0.2	-0.299886
21.940033	0.2	-0.292221
21.943367	0.2	-0.283294
21.946700	0.2	-0.273469
21.950033	0.2	-0.263047
21.953367	0.2	-0.252118
21.956700	0.2	-0.240840
21.960033	0.2	-0.229520
21.963367	0.2	-0.218488
21.966700	0.2	-0.207992
21.970033	0.2	-0.198106
21.973367	0.2	-0.188556
21.976700	0.2	-0.178614
21.980033	0.2	-0.167293
21.983367	0.2	-0.154031
21.986700	0.2	-0.139088
21.990033	0.2	-0.122935
21.993367	0.2	-0.105770
21.996700	0.2	-0.087856
22.000033	0.2	-0.069793
22.003367	0.2	-0.052066
22.006700	0.2	-0.034655
22.010033	0.2	-0.017309
22.013367	0.2	0.000126
22.016700	0.2	0.017751
22.020033	0.2	0.035590
22.023367	0.2	0.053830
22.026700	0.2	0.072876
22.030033	0.2	0.093048
22.033367	0.2	0.114571
22.036700	0.2	0.137710
22.040033	0.2	0.162581
22.043367	0.2	0.188984
22.046700	0.2	0.216351
22.050033	0.2	0.244053
22.053367	0.2	0.271713
22.056700	0.2	0.299048
22.060033	0.2	0.325916
22.063367	0.2	0.352864
22.066700	0.2	0.381046
22.070033	0.2	0.411235
22.073367	0.2	0.443175
22.076700	0.2	0.475910
22.080033	0.2	0.508637
22.083367	0.2	0.541378
22.086700	0.2	0.574719
22.090033	0.2	0.608796
22.093367	0.2	0.643181
22.096700	0.2	0.677845
22.100033	0.2	0.713468
22.103367	0.2	0.750604
22.106700	0.2	0.789138
22.110033	0.2	0.828444
22.113367	0.2	0.867876
22.116700	0.2	0.907243
22.120033	0.2	0.946987
22.123367	0.2	0.987500
22.126700	0.2	1.028399
22.130033	0.2	1.068912
22.133367	0.2	1.108693
22.136700	0.2	1.147878
22.140033	0.2	1.186738
22.143367	0.2	1.225723
22.146700	0.2	1.265542
22.150033	0.2	1.306711
22.153367	0.2	1.348988
22.156700	0.2	1.391331
22.160033	0.2	1.432206
22.163367	0.2	1.470246
22.166700	0.2	1.505227
22.170033	0.2	1.538326
22.173367	0.2	1.571053
22.176700	0.2	1.604371
22.180033	0.2	1.638685
22.183367	0.2	1.674127
22.186700	0.2	1.710802
22.190033	0.2	1.748758
22.193367	0.2	1.787483
22.196700	0.2	1.825574
22.200033	0.2	1.861262
22.203367	0.2	1.893556
22.206700	0.2	1.922883
22.210033	0.2	1.950590
22.213367	0.2	1.977980
22.216700	0.2	2.005943
22.220033	0.2	2.034833
22.223367	0.2	2.064081
22.226700	0.2	2.092347
22.230033	0.2	2.118303
22.233367	0.2	2.141083
22.236700	0.2	2.160319
22.240033	0.2	2.176496
22.243367	0.2	2.190750
22.246700	0.2	2.204170
22.250033	0.2	2.217391
22.253367	0.2	2.230373
22.256700	0.2	2.242080
22.260033	0.2	2.251016
22.263367	0.2	2.256487
22.266700	0.2	2.259095
22.270033	0.2	2.260162
22.273367	0.2	2.261056
22.276700	0.2	2.262355
22.280033	0.2	2.263281
22.283367	0.2	2.262532
22.286700	0.2	2.259719
22.290033	0.2	2.255137
22.293367	0.2	2.248520
22.296700	0.2	2.239016
22.300033	0.2	2.226271
22.303367	0.2	2.210741
22.306700	0.2	2.193041
22.310033	0.2	2.173656
22.313367	0.2	2.153264
22.316700	0.2	2.132957
22.320033	0.2	2.113380
22.323367	0.2	2.093976
22.326700	0.2	2.073813
22.330033	0.2	2.052598
22.333367	0.2	2.030446
22.336700	0.2	2.007410
22.340033	0.2	1.983452
22.343367	0.2	1.958543
22.346700	0.2	1.932583
22.350033	0.2	1.905328
22.353367	0.2	1.876648
22.356700	0.2	1.846626
22.360033	0.2	1.815278
22.363367	0.2	1.782584
22.366700	0.2	1.748740
22.370033	0.2	1.714132
22.373367	0.2	1.679249
22.376700	0.2	1.644446
22.380033	0.2	1.609852
22.383367	0.2	1.575560
22.386700	0.2	1.541348
22.390033	0.2	1.506261
22.393367	0.2	1.469366
22.396700	0.2	1.431014
22.400033	0.2	1.392961
22.403367	0.2	1.357268
22.406700	0.2	1.325039
22.410033	0.2	1.295693
22.413367	0.2	1.267432
22.416700	0.2	1.238813
22.420033	0.2	1.209695
22.423367	0.2	1.180996
22.426700	0.2	1.154239
22.430033	0.2	1.130630
22.433367	0.2	1.110020
22.436700	0.2	1.091016
22.440033	0.2	1.072004
22.443367	0.2	1.052176
22.446700	0.2	1.031761
22.450033	0.2	1.011230
22.453367	0.2	0.990764
22.456700	0.2	0.970457
22.460033	0.2	0.950452
22.463367	0.2	0.930820
22.466700	0.2	0.911811
22.470033	0.2	0.894070
22.473367	0.2	0.877995
22.476700	0.2	0.863047
22.480033	0.2	0.848002
22.483367	0.2	0.831801
22.486700	0.2	0.814241
22.490033	0.2	0.795913
22.493367	0.2	0.777589
22.496700	0.2	0.759852
22.500033	0.2	0.743438
22.503367	0.2	0.729486
22.506700	0.2	0.719000
22.510033	0.2	0.711968
22.513367	0.2	0.707465
22.516700	0.2	0.704485
22.520033	0.2	0.702040
22.523367	0.2	0.699074
22.526700	0.2	0.694869
22.530033	0.2	0.689551
22.533367	0.2	0.683838
22.536700	0.2	0.678254
22.540033	0.2	0.672759
22.543367	0.2	0.667274
22.546700	0.2	0.662361
22.550033	0.2	0.658692
22.553367	0.2	0.656163
22.556700	0.2	0.654147
22.560033	0.2	0.652303
22.563367	0.2	0.650762
22.566700	0.2	0.649844
22.570033	0.2	0.649719
22.573367	0.2	0.650277
22.576700	0.2	0.651139
22.580033	0.2	0.651642
22.583367	0.2	0.651195
22.586700	0.2	0.649900
22.590033	0.2	0.648382
22.593367	0.2	0.647129
22.596700	0.2	0.646543
22.600033	0.2	0.647274
22.603367	0.2	0.649826
22.606700	0.2	0.653910
22.610033	0.2	0.658720
22.613367	0.2	0.663614
22.616700	0.2	0.668368
22.620033	0.2	0.672871
22.623367	0.2	0.677202
22.626700	0.2	0.681910
22.630033	0.2	0.687316
22.633367	0.2	0.692932
22.636700	0.2	0.698157
22.640033	0.2	0.702976
22.643367	0.2	0.707745
22.646700	0.2	0.712508
22.650033	0.2	0.717058
22.653367	0.2	0.721533
22.656700	0.2	0.726432
22.660033	0.2	0.731982
22.663367	0.2	0.737933
22.666700	0.2	0.744048
22.670033	0.2	0.750492
22.673367	0.2	0.757622
22.676700	0.2	0.765584
22.680033	0.2	0.774073
22.683367	0.2	0.782558
22.686700	0.2	0.790800
22.690033	0.2	0.798684
22.693367	0.2	0.805943
22.696700	0.2	0.812779
22.700033	0.2	0.819983
22.703367	0.2	0.828067
22.706700	0.2	0.836952
22.710033	0.2	0.846446
22.713367	0.2	0.856379
22.716700	0.2	0.866526
22.720033	0.2	0.876696
22.723367	0.2	0.886619
22.726700	0.2	0.895909
22.730033	0.2	0.904165
22.733367	0.2	0.911271
22.736700	0.2	0.917632
22.740033	0.2	0.923993
22.743367	0.2	0.930936
22.746700	0.2	0.938596
22.750033	0.2	0.946717
22.753367	0.2	0.955015
22.756700	0.2	0.963537
22.760033	0.2	0.972515
22.763367	0.2	0.982187
22.766700	0.2	0.992580
22.770033	0.2	1.003500
22.773367	0.2	1.014792
22.776700	0.2	1.026420
22.780033	0.2	1.038108
22.783367	0.2	1.049363
22.786700	0.2	1.059785
22.790033	0.2	1.069326
22.793367	0.2	1.078555
22.796700	0.2	1.088548
22.800033	0.2	1.100237
22.803367	0.2	1.113606
22.806700	0.2	1.127520
22.810033	0.2	1.140367
22.813367	0.2	1.151115
22.816700	0.2	1.159767
22.820033	0.2	1.166957
22.823367	0.2	1.173234
22.826700	0.2	1.179134
22.830033	0.2	1.185783
22.833367	0.2	1.194561
22.836700	0.2	1.205662
22.840033	0.2	1.217742
22.843367	0.2	1.229323
22.846700	0.2	1.239944
22.850033	0.2	1.249975
22.853367	0.2	1.259781
22.856700	0.2	1.269374
22.860033	0.2	1.278538
22.863367	0.2	1.287102
22.866700	0.2	1.295055
22.870033	0.2	1.302543
22.873367	0.2	1.310264
22.876700	0.2	1.319526
22.880033	0.2	1.331200
22.883367	0.2	1.344914
22.886700	0.2	1.359093
22.890033	0.2	1.371619
22.893367	0.2	1.381207
22.896700	0.2	1.388332
22.900033	0.2	1.394395
22.903367	0.2	1.400621
22.906700	0.2	1.407717
22.910033	0.2	1.415703
22.913367	0.2	1.423848
22.916700	0.2	1.431364
22.920033	0.2	1.438065
22.923367	0.2	1.444346
22.926700	0.2	1.450675
22.930033	0.2	1.457310
22.933367	0.2	1.464402
22.936700	0.2	1.471858
22.940033	0.2	1.479289
22.943367	0.2	1.486703
22.946700	0.2	1.494819
22.950033	0.2	1.504114
22.953367	0.2	1.514298
22.956700	0.2	1.525059
22.960033	0.2	1.536403
22.963367	0.2	1.548277
22.966700	0.2	1.560627
22.970033	0.2	1.573772
22.973367	0.2	1.588217
22.976700	0.2	1.603863
22.980033	0.2	1.619691
22.983367	0.2	1.634485
22.986700	0.2	1.648040
22.990033	0.2	1.661130
22.993367	0.2	1.674150
22.996700	0.2	1.686262
23.000033	0.2	1.696059
23.003367	0.2	1.702886
23.006700	0.2	1.707547
23.010033	0.2	1.711701
23.013367	0.2	1.716739
23.016700	0.2	1.723259
23.020033	0.2	1.731035
23.023367	0.2	1.739487
23.026700	0.2	1.748293
23.030033	0.2	1.757368
23.033367	0.2	1.766481
23.036700	0.2	1.775520
23.040033	0.2	1.784968
23.043367	0.2	1.795189
23.046700	0.2	1.805723
23.050033	0.2	1.816023
23.053367	0.2	1.826193
23.056700	0.2	1.836559
23.060033	0.2	1.847125
23.063367	0.2	1.857788
23.066700	0.2	1.868783
23.070033	0.2	1.880713
23.073367	0.2	1.893877
23.076700	0.2	1.907512
23.080033	0.2	1.919828
23.083367	0.2	1.929081
23.086700	0.2	1.934711
23.090033	0.2	1.937449
23.093367	0.2	1.938348
23.096700	0.2	1.937952
23.100033	0.2	1.936513
23.103367	0.2	1.934436
23.106700	0.2	1.932522
23.110033	0.2	1.931880
23.113367	0.2	1.933160
23.116700	0.2	1.936047
23.120033	0.2	1.939749
23.123367	0.2	1.943759
23.126700	0.2	1.948047
23.130033	0.2	1.952727
23.133367	0.2	1.957742
23.136700	0.2	1.962818
23.140033	0.2	1.967717
23.143367	0.2	1.972653
23.146700	0.2	1.978427
23.150033	0.2	1.986059
23.153367	0.2	1.996062
23.156700	0.2	2.008532
23.160033	0.2	2.024025
23.163367	0.2	2.043890
23.166700	0.2	2.069459
23.170033	0.2	2.100677
23.173367	0.2	2.135648
23.176700	0.2	2.171332
23.180033	0.2	2.204659
23.183367	0.2	2.233130
23.186700	0.2	2.255146
23.190033	0.2	2.270434
23.193367	0.2	2.279957
23.196700	0.2	2.285289
23.200033	0.2	2.288157
23.203367	0.2	2.290178
23.206700	0.2	2.292404
23.210033	0.2	2.294853
23.213367	0.2	2.296637
23.216700	0.2	2.296781
23.220033	0.2	2.294914
23.223367	0.2	2.291119
23.226700	0.2	2.285261
23.230033	0.2	2.277121
23.233367	0.2	2.266918
23.236700	0.2	2.255100
23.240033	0.2	2.242005
23.243367	0.2	2.228166
23.246700	0.2	2.214350
23.250033	0.2	2.201064
23.253367	0.2	2.188412
23.256700	0.2	2.176515
23.260033	0.2	2.166089
23.263367	0.2	2.158252
23.266700	0.2	2.153311
23.270033	0.2	2.150005
23.273367	0.2	2.146484
23.276700	0.2	2.141576
23.280033	0.2	2.134852
23.283367	0.2	2.126377
23.286700	0.2	2.116482
23.290033	0.2	2.105543
23.293367	0.2	2.094000
23.296700	0.2	2.082372
23.300033	0.2	2.071233
23.303367	0.2	2.060896
23.306700	0.2	2.051103
23.310033	0.2	2.041347
23.313367	0.2	2.031485
23.316700	0.2	2.021645
23.320033	0.2	2.011810
23.323367	0.2	2.002004
23.326700	0.2	1.992295
23.330033	0.2	1.982716
23.333367	0.2	1.973482
23.336700	0.2	1.964825
23.340033	0.2	1.956658
23.343367	0.2	1.948737
23.346700	0.2	1.940900
23.350033	0.2	1.932918
23.353367	0.2	1.924937
23.356700	0.2	1.917924
23.360033	0.2	1.912941
23.363367	0.2	1.910022
23.366700	0.2	1.908289
23.370033	0.2	1.906469
23.373367	0.2	1.903037
23.376700	0.2	1.896620
23.380033	0.2	1.886818
23.383367	0.2	1.874482
23.386700	0.2	1.861164
23.390033	0.2	1.848433
23.393367	0.2	1.837215
23.396700	0.2	1.827283
23.400033	0.2	1.817462
23.403367	0.2	1.806966
23.406700	0.2	1.796149
23.410033	0.2	1.785653
23.413367	0.2	1.775478
23.416700	0.2	1.765108
23.420033	0.2	1.754235
23.423367	0.2	1.743194
23.426700	0.2	1.732423
23.430033	0.2	1.721717
23.433367	0.2	1.710411
23.436700	0.2	1.698099
23.440033	0.2	1.685191
23.443367	0.2	1.672884
23.446700	0.2	1.662276
23.450033	0.2	1.653843
23.453367	0.2	1.647570
23.456700	0.2	1.642848
23.460033	0.2	1.638434
23.463367	0.2	1.633051
23.466700	0.2	1.625968
23.470033	0.2	1.617125
23.473367	0.2	1.607081
23.476700	0.2	1.596599
23.480033	0.2	1.585996
23.483367	0.2	1.574946
23.486700	0.2	1.563099
23.490033	0.2	1.550824
23.493367	0.2	1.539034
23.496700	0.2	1.528175
23.500033	0.2	1.517679
23.503367	0.2	1.506703
23.506700	0.2	1.495173
23.510033	0.2	1.483741
23.513367	0.2	1.473166
23.516700	0.2	1.463820
23.520033	0.2	1.455494
23.523367	0.2	1.447457
23.526700	0.2	1.438879
23.530033	0.2	1.429440
23.533367	0.2	1.419629
23.536700	0.2	1.410311
23.540033	0.2	1.401883
23.543367	0.2	1.394120
23.546700	0.2	1.386651
23.550033	0.2	1.379447
23.553367	0.2	1.372830
23.556700	0.2	1.367093
23.560033	0.2	1.362269
23.563367	0.2	1.358003
23.566700	0.2	1.353566
23.570033	0.2	1.348271
23.573367	0.2	1.341905
23.576700	0.2	1.334627
23.580033	0.2	1.326576
23.583367	0.2	1.317807
23.586700	0.2	1.308499
23.590033	0.2	1.298953
23.593367	0.2	1.289467
23.596700	0.2	1.280596
23.600033	0.2	1.273137
23.603367	0.2	1.267348
23.606700	0.2	1.262547
23.610033	0.2	1.257793
23.613367	0.2	1.252517
23.616700	0.2	1.246603
23.620033	0.2	1.240196
23.623367	0.2	1.233532
23.626700	0.2	1.226962
23.630033	0.2	1.220778
23.633367	0.2	1.214943
23.636700	0.2	1.209094
23.640033	0.2	1.202645
23.643367	0.2	1.195273
23.646700	0.2	1.187734
23.650033	0.2	1.181602
23.653367	0.2	1.177788
23.656700	0.2	1.175613
23.660033	0.2	1.173415
23.663367	0.2	1.169746
23.666700	0.2	1.164204
23.670033	0.2	1.157443
23.673367	0.2	1.150463
23.676700	0.2	1.143995
23.680033	0.2	1.138276
23.683367	0.2	1.133238
23.686700	0.2	1.128558
23.690033	0.2	1.123711
23.693367	0.2	1.118444
23.696700	0.2	1.113014
23.700033	0.2	1.107766
23.703367	0.2	1.102691
23.706700	0.2	1.097480
23.710033	0.2	1.091827
23.713367	0.2	1.085810
23.716700	0.2	1.080148
23.720033	0.2	1.075654
23.723367	0.2	1.072348
23.726700	0.2	1.069587
23.730033	0.2	1.066653
23.733367	0.2	1.062984
23.736700	0.2	1.058388
23.740033	0.2	1.053014
23.743367	0.2	1.047328
23.746700	0.2	1.042150
23.750033	0.2	1.038150
23.753367	0.2	1.035272
23.756700	0.2	1.033195
23.760033	0.2	1.031696
23.763367	0.2	1.030173
23.766700	0.2	1.027621
23.770033	0.2	1.023435
23.773367	0.2	1.017903
23.776700	0.2	1.011901
23.780033	0.2	1.006289
23.783367	0.2	1.001544
23.786700	0.2	0.997637
23.790033	0.2	0.994089
23.793367	0.2	0.990387
23.796700	0.2	0.986462
23.800033	0.2	0.982364
23.803367	0.2	0.977884
23.806700	0.2	0.972771
23.810033	0.2	0.967062
23.813367	0.2	0.961185
23.816700	0.2	0.955900
23.820033	0.2	0.951900
23.823367	0.2	0.949274
23.826700	0.2	0.947267
23.830033	0.2	0.944599
23.833367	0.2	0.940473
23.836700	0.2	0.935383
23.840033	0.2	0.930740
23.843367	0.2	0.927714
23.846700	0.2	0.926470
23.850033	0.2	0.926387
23.853367	0.2	0.926577
23.856700	0.2	0.926224
23.860033	0.2	0.924896
23.863367	0.2	0.922652
23.866700	0.2	0.919579
23.870033	0.2	0.915639
23.873367	0.2	0.911136
23.876700	0.2	0.906829
23.880033	0.2	0.903318
23.883367	0.2	0.900421
23.886700	0.2	0.897376
23.890033	0.2	0.893832
23.893367	0.2	0.890093
23.896700	0.2	0.886288
23.900033	0.2	0.882042
23.903367	0.2	0.877171
23.906700	0.2	0.871960
23.910033	0.2	0.866931
23.913367	0.2	0.862619
23.916700	0.2	0.859308
23.920033	0.2	0.856863
23.923367	0.2	0.854842
23.926700	0.2	0.852803
23.930033	0.2	0.850549
23.933367	0.2	0.848342
23.936700	0.2	0.846875
23.940033	0.2	0.846465
23.943367	0.2	0.846405
23.946700	0.2	0.845697
23.950033	0.2	0.844025
23.953367	0.2	0.841687
23.956700	0.2	0.839117
23.960033	0.2	0.836700
23.963367	0.2	0.834637
23.966700	0.2	0.832886
23.970033	0.2	0.831261
23.973367	0.2	0.829273
23.976700	0.2	0.826372
23.980033	0.2	0.822404
23.983367	0.2	0.817757
23.986700	0.2	0.813249
23.990033	0.2	0.809617
23.993367	0.2	0.806814
23.996700	0.2	0.804416
24.000033	0.2	0.802428
24.003367	0.2	0.801128
24.006700	0.2	0.800127
24.010033	0.2	0.798348
24.013367	0.2	0.795228
24.016700	0.2	0.791349
24.020033	0.2	0.787782
24.023367	0.2	0.785138
24.026700	0.2	0.783154
24.030033	0.2	0.781082
24.033367	0.2	0.778367
24.036700	0.2	0.774828
24.040033	0.2	0.770628
24.043367	0.2	0.766502
24.046700	0.2	0.763540
24.050033	0.2	0.762274
24.053367	0.2	0.762367
24.056700	0.2	0.763116
24.060033	0.2	0.764020
24.063367	0.2	0.764620
24.066700	0.2	0.764304
24.070033	0.2	0.762553
24.073367	0.2	0.759419
24.076700	0.2	0.755498
24.080033	0.2	0.751442
24.083367	0.2	0.747647
24.086700	0.2	0.744201
24.090033	0.2	0.741007
24.093367	0.2	0.737878
24.096700	0.2	0.734669
24.100033	0.2	0.731405
24.103367	0.2	0.728508
24.106700	0.2	0.726548
24.110033	0.2	0.725649
24.113367	0.2	0.725305
24.116700	0.2	0.724667
24.120033	0.2	0.722986
24.123367	0.2	0.720113
24.126700	0.2	0.716667
24.130033	0.2	0.713742
24.133367	0.2	0.712126
24.136700	0.2	0.711572
24.140033	0.2	0.711232
24.143367	0.2	0.710571
24.146700	0.2	0.709589
24.150033	0.2	0.708504
24.153367	0.2	0.707470
24.156700	0.2	0.706380
24.160033	0.2	0.704834
24.163367	0.2	0.702613
24.166700	0.2	0.699908
24.170033	0.2	0.697076
24.173367	0.2	0.694371
24.176700	0.2	0.691828
24.180033	0.2	0.689337
24.183367	0.2	0.686883
24.186700	0.2	0.684620
24.190033	0.2	0.682590
24.193367	0.2	0.680583
24.196700	0.2	0.678184
24.200033	0.2	0.675009
24.203367	0.2	0.671111
24.206700	0.2	0.666925
24.210033	0.2	0.662943
24.213367	0.2	0.659791
24.216700	0.2	0.658203
24.220033	0.2	0.658329
24.223367	0.2	0.659372
24.226700	0.2	0.659903
24.230033	0.2	0.658855
24.233367	0.2	0.656550
24.236700	0.2	0.654384
24.240033	0.2	0.653272
24.243367	0.2	0.652955
24.246700	0.2	0.652783
24.250033	0.2	0.652559
24.253367	0.2	0.652377
24.256700	0.2	0.651833
24.260033	0.2	0.650049
24.263367	0.2	0.646836
24.266700	0.2	0.643018
24.270033	0.2	0.639348
24.273367	0.2	0.635949
24.276700	0.2	0.632959
24.280033	0.2	0.630971
24.283367	0.2	0.630333
24.286700	0.2	0.630543
24.290033	0.2	0.630580
24.293367	0.2	0.629700
24.296700	0.2	0.627977
24.300033	0.2	0.626054
24.303367	0.2	0.624382
24.306700	0.2	0.622869
24.310033	0.2	0.621150
24.313367	0.2	0.618962
24.316700	0.2	0.616373
24.320033	0.2	0.613602
24.323367	0.2	0.610691
24.326700	0.2	0.607534
24.330033	0.2	0.604079
24.333367	0.2	0.600326
24.336700	0.2	0.596521
24.340033	0.2	0.593355
24.343367	0.2	0.591460
24.346700	0.2	0.590705
24.350033	0.2	0.590314
24.353367	0.2	0.589741
24.356700	0.2	0.589062
24.360033	0.2	0.588326
24.363367	0.2	0.587399
24.366700	0.2	0.586123
24.370033	0.2	0.584475
24.373367	0.2	0.582701
24.376700	0.2	0.581038
24.380033	0.2	0.579120
24.383367	0.2	0.576410
24.386700	0.2	0.573038
24.390033	0.2	0.569825
24.393367	0.2	0.567730
24.396700	0.2	0.567255
24.400033	0.2	0.568153
24.403367	0.2	0.569578
24.406700	0.2	0.570593
24.410033	0.2	0.570621
24.413367	0.2	0.569727
24.416700	0.2	0.568344
24.420033	0.2	0.566803
24.423367	0.2	0.565345
24.426700	0.2	0.564270
24.430033	0.2	0.563674
24.433367	0.2	0.563147
