URL	chrom://desktop-atn1jv4/ChromeleonLocal/Instrument Data/VANQUISH_1/Simon/Norbelladine Figures 3 and 4.seq/650.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	Norbelladine Figures 3 and 4
Name	WT fed 500 -3
Number	75
Position	Y:B5
Comment	
Processing Method	norbelladine
Instrument Method	norbelladine
Type	Unknown
Status	Finished
Inject Time	6/11/2022 6:19:31 AM -05:00
Volume (µl)	10.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.003350
Time Max. (min)	28.000017
Data Points	8400
Detector	UV
Generating Data System	Chromeleon 7.2.10.24543
Exporting Data System	Chromeleon 7.2.10.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.545266
Signal Max.	70.751691
Channel	UV_VIS_1
Driver Name	VDAD.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:277 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
20.923350	0.2	-0.513373
20.926683	0.2	-0.515780
20.930017	0.2	-0.517718
20.933350	0.2	-0.519464
20.936683	0.2	-0.521140
20.940017	0.2	-0.522211
20.943350	0.2	-0.522253
20.946683	0.2	-0.521592
20.950017	0.2	-0.520851
20.953350	0.2	-0.520111
20.956683	0.2	-0.519031
20.960017	0.2	-0.517811
20.963350	0.2	-0.517340
20.966683	0.2	-0.518262
20.970017	0.2	-0.520353
20.973350	0.2	-0.522546
20.976683	0.2	-0.523571
20.980017	0.2	-0.522737
20.983350	0.2	-0.520130
20.986683	0.2	-0.516446
20.990017	0.2	-0.512847
20.993350	0.2	-0.510523
20.996683	0.2	-0.510211
21.000017	0.2	-0.511757
21.003350	0.2	-0.514244
21.006683	0.2	-0.516623
21.010017	0.2	-0.518337
21.013350	0.2	-0.519520
21.016683	0.2	-0.520847
21.020017	0.2	-0.522691
21.023350	0.2	-0.524702
21.026683	0.2	-0.526179
21.030017	0.2	-0.526626
21.033350	0.2	-0.526039
21.036683	0.2	-0.524563
21.040017	0.2	-0.522421
21.043350	0.2	-0.520274
21.046683	0.2	-0.518723
21.050017	0.2	-0.517517
21.053350	0.2	-0.516344
21.056683	0.2	-0.515506
21.060017	0.2	-0.515268
21.063350	0.2	-0.515352
21.066683	0.2	-0.515534
21.070017	0.2	-0.516046
21.073350	0.2	-0.517112
21.076683	0.2	-0.518612
21.080017	0.2	-0.520227
21.083350	0.2	-0.521545
21.086683	0.2	-0.522123
21.090017	0.2	-0.521895
21.093350	0.2	-0.521159
21.096683	0.2	-0.520269
21.100017	0.2	-0.519394
21.103350	0.2	-0.518421
21.106683	0.2	-0.517196
21.110017	0.2	-0.516232
21.113350	0.2	-0.516665
21.116683	0.2	-0.519105
21.120017	0.2	-0.522868
21.123350	0.2	-0.526626
21.126683	0.2	-0.529517
21.130017	0.2	-0.531483
21.133350	0.2	-0.532717
21.136683	0.2	-0.533182
21.140017	0.2	-0.532907
21.143350	0.2	-0.532325
21.146683	0.2	-0.531902
21.150017	0.2	-0.531659
21.153350	0.2	-0.531408
21.156683	0.2	-0.531324
21.160017	0.2	-0.531939
21.163350	0.2	-0.533680
21.166683	0.2	-0.536651
21.170017	0.2	-0.540400
21.173350	0.2	-0.543757
21.176683	0.2	-0.545266
21.180017	0.2	-0.544144
21.183350	0.2	-0.540977
21.186683	0.2	-0.537317
21.190017	0.2	-0.534416
21.193350	0.2	-0.532786
21.196683	0.2	-0.532563
21.200017	0.2	-0.533634
21.203350	0.2	-0.535552
21.206683	0.2	-0.537648
21.210017	0.2	-0.539436
21.213350	0.2	-0.540647
21.216683	0.2	-0.540996
21.220017	0.2	-0.540391
21.223350	0.2	-0.539087
21.226683	0.2	-0.537452
21.230017	0.2	-0.536074
21.233350	0.2	-0.535790
21.236683	0.2	-0.536977
21.240017	0.2	-0.538793
21.243350	0.2	-0.539878
21.246683	0.2	-0.539604
21.250017	0.2	-0.538216
21.253350	0.2	-0.536270
21.256683	0.2	-0.534402
21.260017	0.2	-0.533266
21.263350	0.2	-0.533313
21.266683	0.2	-0.534514
21.270017	0.2	-0.536162
21.273350	0.2	-0.537154
21.276683	0.2	-0.536912
21.280017	0.2	-0.535953
21.283350	0.2	-0.535129
21.286683	0.2	-0.534737
21.290017	0.2	-0.534616
21.293350	0.2	-0.534495
21.296683	0.2	-0.534244
21.300017	0.2	-0.533978
21.303350	0.2	-0.533797
21.306683	0.2	-0.533680
21.310017	0.2	-0.533662
21.313350	0.2	-0.533769
21.316683	0.2	-0.533811
21.320017	0.2	-0.533438
21.323350	0.2	-0.532568
21.326683	0.2	-0.531781
21.330017	0.2	-0.531883
21.333350	0.2	-0.533094
21.336683	0.2	-0.534849
21.340017	0.2	-0.536391
21.343350	0.2	-0.537210
21.346683	0.2	-0.537159
21.350017	0.2	-0.536251
21.353350	0.2	-0.534528
21.356683	0.2	-0.532353
21.360017	0.2	-0.530472
21.363350	0.2	-0.529489
21.366683	0.2	-0.529545
21.370017	0.2	-0.530533
21.373350	0.2	-0.532214
21.376683	0.2	-0.534174
21.380017	0.2	-0.536027
21.383350	0.2	-0.537289
21.386683	0.2	-0.537233
21.390017	0.2	-0.535259
21.393350	0.2	-0.531464
21.396683	0.2	-0.526952
21.400017	0.2	-0.523380
21.403350	0.2	-0.521955
21.406683	0.2	-0.522770
21.410017	0.2	-0.525042
21.413350	0.2	-0.527767
21.416683	0.2	-0.530076
21.420017	0.2	-0.531143
21.423350	0.2	-0.530388
21.426683	0.2	-0.528009
21.430017	0.2	-0.524893
21.433350	0.2	-0.521895
21.436683	0.2	-0.519468
21.440017	0.2	-0.517671
21.443350	0.2	-0.516358
21.446683	0.2	-0.515562
21.450017	0.2	-0.515669
21.453350	0.2	-0.517145
21.456683	0.2	-0.519985
21.460017	0.2	-0.523347
21.463350	0.2	-0.526030
21.466683	0.2	-0.527385
21.470017	0.2	-0.527548
21.473350	0.2	-0.526905
21.476683	0.2	-0.525862
21.480017	0.2	-0.524777
21.483350	0.2	-0.523729
21.486683	0.2	-0.522486
21.490017	0.2	-0.520819
21.493350	0.2	-0.518742
21.496683	0.2	-0.516609
21.500017	0.2	-0.515161
21.503350	0.2	-0.515133
21.506683	0.2	-0.516600
21.510017	0.2	-0.518896
21.513350	0.2	-0.521108
21.516683	0.2	-0.522616
21.520017	0.2	-0.523254
21.523350	0.2	-0.523115
21.526683	0.2	-0.522519
21.530017	0.2	-0.521950
21.533350	0.2	-0.521806
21.536683	0.2	-0.522267
21.540017	0.2	-0.523361
21.543350	0.2	-0.524791
21.546683	0.2	-0.526072
21.550017	0.2	-0.527157
21.553350	0.2	-0.528339
21.556683	0.2	-0.529420
21.560017	0.2	-0.529797
21.563350	0.2	-0.529443
21.566683	0.2	-0.529047
21.570017	0.2	-0.529378
21.573350	0.2	-0.530798
21.576683	0.2	-0.533024
21.580017	0.2	-0.535124
21.583350	0.2	-0.536088
21.586683	0.2	-0.535664
21.590017	0.2	-0.534477
21.593350	0.2	-0.533522
21.596683	0.2	-0.533508
21.600017	0.2	-0.534533
21.603350	0.2	-0.536330
21.606683	0.2	-0.538426
21.610017	0.2	-0.540200
21.613350	0.2	-0.541210
21.616683	0.2	-0.541429
21.620017	0.2	-0.541047
21.623350	0.2	-0.540200
21.626683	0.2	-0.538868
21.630017	0.2	-0.537015
21.633350	0.2	-0.534947
21.636683	0.2	-0.533490
21.640017	0.2	-0.533601
21.643350	0.2	-0.535678
21.646683	0.2	-0.538970
21.650017	0.2	-0.541960
21.653350	0.2	-0.543548
21.656683	0.2	-0.543548
21.660017	0.2	-0.542221
21.663350	0.2	-0.539972
21.666683	0.2	-0.537531
21.670017	0.2	-0.535930
21.673350	0.2	-0.535902
21.676683	0.2	-0.537266
21.680017	0.2	-0.538975
21.683350	0.2	-0.539878
21.686683	0.2	-0.539613
21.690017	0.2	-0.538775
21.693350	0.2	-0.538151
21.696683	0.2	-0.537946
21.700017	0.2	-0.537764
21.703350	0.2	-0.537406
21.706683	0.2	-0.537233
21.710017	0.2	-0.537452
21.713350	0.2	-0.537615
21.716683	0.2	-0.537294
21.720017	0.2	-0.536693
21.723350	0.2	-0.536321
21.726683	0.2	-0.536381
21.730017	0.2	-0.536828
21.733350	0.2	-0.537504
21.736683	0.2	-0.538048
21.740017	0.2	-0.538053
21.743350	0.2	-0.537359
21.746683	0.2	-0.536125
21.750017	0.2	-0.534598
21.753350	0.2	-0.532963
21.756683	0.2	-0.531324
21.760017	0.2	-0.529620
21.763350	0.2	-0.527403
21.766683	0.2	-0.524218
21.770017	0.2	-0.520316
21.773350	0.2	-0.516637
21.776683	0.2	-0.513867
21.780017	0.2	-0.511799
21.783350	0.2	-0.509690
21.786683	0.2	-0.507007
21.790017	0.2	-0.503836
21.793350	0.2	-0.500572
21.796683	0.2	-0.497550
21.800017	0.2	-0.494705
21.803350	0.2	-0.491668
21.806683	0.2	-0.488297
21.810017	0.2	-0.485023
21.813350	0.2	-0.482290
21.816683	0.2	-0.479799
21.820017	0.2	-0.476758
21.823350	0.2	-0.472534
21.826683	0.2	-0.466923
21.830017	0.2	-0.460185
21.833350	0.2	-0.453000
21.836683	0.2	-0.446187
21.840017	0.2	-0.440385
21.843350	0.2	-0.435822
21.846683	0.2	-0.432036
21.850017	0.2	-0.428008
21.853350	0.2	-0.423151
21.856683	0.2	-0.417801
21.860017	0.2	-0.412217
21.863350	0.2	-0.406010
21.866683	0.2	-0.398704
21.870017	0.2	-0.390224
21.873350	0.2	-0.380855
21.876683	0.2	-0.371183
21.880017	0.2	-0.362168
21.883350	0.2	-0.354932
21.886683	0.2	-0.350033
21.890017	0.2	-0.346652
21.893350	0.2	-0.342941
21.896683	0.2	-0.337162
21.900017	0.2	-0.328771
21.903350	0.2	-0.318997
21.906683	0.2	-0.310028
21.910017	0.2	-0.303080
21.913350	0.2	-0.297576
21.916683	0.2	-0.292161
21.920017	0.2	-0.285972
21.923350	0.2	-0.278926
21.926683	0.2	-0.271192
21.930017	0.2	-0.262870
21.933350	0.2	-0.253962
21.936683	0.2	-0.244658
21.940017	0.2	-0.235722
21.943350	0.2	-0.227890
21.946683	0.2	-0.220998
21.950017	0.2	-0.214139
21.953350	0.2	-0.206321
21.956683	0.2	-0.196928
21.960017	0.2	-0.186013
21.963350	0.2	-0.174129
21.966683	0.2	-0.161780
21.970017	0.2	-0.149091
21.973350	0.2	-0.136141
21.976683	0.2	-0.123018
21.980017	0.2	-0.109561
21.983350	0.2	-0.095535
21.986683	0.2	-0.080937
21.990017	0.2	-0.066021
21.993350	0.2	-0.051167
21.996683	0.2	-0.036377
22.000017	0.2	-0.021048
22.003350	0.2	-0.004582
22.006683	0.2	0.012950
22.010017	0.2	0.031278
22.013350	0.2	0.050748
22.016683	0.2	0.072154
22.020017	0.2	0.095563
22.023350	0.2	0.120038
22.026683	0.2	0.144755
22.030017	0.2	0.169650
22.033350	0.2	0.195010
22.036683	0.2	0.220872
22.040017	0.2	0.246838
22.043350	0.2	0.272007
22.046683	0.2	0.295662
22.050017	0.2	0.318261
22.053350	0.2	0.341265
22.056683	0.2	0.365791
22.060017	0.2	0.391952
22.063350	0.2	0.419035
22.066683	0.2	0.446388
22.070017	0.2	0.474234
22.073350	0.2	0.503403
22.076683	0.2	0.534481
22.080017	0.2	0.567287
22.083350	0.2	0.601010
22.086683	0.2	0.634892
22.090017	0.2	0.668867
22.093350	0.2	0.703381
22.096683	0.2	0.738683
22.100017	0.2	0.774651
22.103350	0.2	0.811047
22.106683	0.2	0.848030
22.110017	0.2	0.886144
22.113350	0.2	0.925339
22.116683	0.2	0.964594
22.120017	0.2	1.003128
22.123350	0.2	1.041191
22.126683	0.2	1.079543
22.130017	0.2	1.118756
22.133350	0.2	1.158779
22.136683	0.2	1.198822
22.140017	0.2	1.237500
22.143350	0.2	1.273518
22.146683	0.2	1.306683
22.150017	0.2	1.338357
22.153350	0.2	1.370716
22.156683	0.2	1.405478
22.160017	0.2	1.443094
22.163350	0.2	1.482717
22.166683	0.2	1.522810
22.170017	0.2	1.562424
22.173350	0.2	1.601935
22.176683	0.2	1.642015
22.180017	0.2	1.682667
22.183350	0.2	1.723473
22.186683	0.2	1.763869
22.190017	0.2	1.803041
22.193350	0.2	1.840019
22.196683	0.2	1.874007
22.200017	0.2	1.904625
22.203350	0.2	1.932229
22.206683	0.2	1.958315
22.210017	0.2	1.985035
22.213350	0.2	2.013696
22.216683	0.2	2.044113
22.220017	0.2	2.075396
22.223350	0.2	2.106773
22.226683	0.2	2.137115
22.230017	0.2	2.164310
22.233350	0.2	2.186084
22.236683	0.2	2.201628
22.240017	0.2	2.211886
22.243350	0.2	2.218792
22.246683	0.2	2.224678
22.250017	0.2	2.231630
22.253350	0.2	2.240771
22.256683	0.2	2.251999
22.260017	0.2	2.264441
22.263350	0.2	2.276967
22.266683	0.2	2.288572
22.270017	0.2	2.298597
22.273350	0.2	2.306667
22.276683	0.2	2.312646
22.280017	0.2	2.316772
22.283350	0.2	2.319226
22.286683	0.2	2.319543
22.290017	0.2	2.316898
22.293350	0.2	2.311054
22.296683	0.2	2.302583
22.300017	0.2	2.292320
22.303350	0.2	2.280865
22.306683	0.2	2.268315
22.310017	0.2	2.254480
22.313350	0.2	2.239430
22.316683	0.2	2.223589
22.320017	0.2	2.207430
22.323350	0.2	2.190755
22.326683	0.2	2.171705
22.330017	0.2	2.147518
22.333350	0.2	2.117120
22.336683	0.2	2.082363
22.340017	0.2	2.046609
22.343350	0.2	2.012695
22.346683	0.2	1.982083
22.350017	0.2	1.954963
22.353350	0.2	1.930865
22.356683	0.2	1.909183
22.360017	0.2	1.888955
22.363350	0.2	1.868741
22.366683	0.2	1.847325
22.370017	0.2	1.824261
22.373350	0.2	1.799734
22.376683	0.2	1.773993
22.380017	0.2	1.747003
22.383350	0.2	1.718374
22.386683	0.2	1.687827
22.390017	0.2	1.655817
22.393350	0.2	1.623319
22.396683	0.2	1.590922
22.400017	0.2	1.558857
22.403350	0.2	1.527453
22.406683	0.2	1.496938
22.410017	0.2	1.467327
22.413350	0.2	1.438544
22.416683	0.2	1.410157
22.420017	0.2	1.381626
22.423350	0.2	1.352853
22.426683	0.2	1.324215
22.430017	0.2	1.296392
22.433350	0.2	1.269956
22.436683	0.2	1.244680
22.440017	0.2	1.219730
22.443350	0.2	1.194663
22.446683	0.2	1.169643
22.450017	0.2	1.145029
22.453350	0.2	1.121326
22.456683	0.2	1.099170
22.460017	0.2	1.078909
22.463350	0.2	1.060390
22.466683	0.2	1.043100
22.470017	0.2	1.026401
22.473350	0.2	1.009740
22.476683	0.2	0.992739
22.480017	0.2	0.975314
22.483350	0.2	0.957795
22.486683	0.2	0.940766
22.490017	0.2	0.924645
22.493350	0.2	0.909329
22.496683	0.2	0.894619
22.500017	0.2	0.880640
22.503350	0.2	0.867676
22.506683	0.2	0.855830
22.510017	0.2	0.845073
22.513350	0.2	0.835084
22.516683	0.2	0.825222
22.520017	0.2	0.815047
22.523350	0.2	0.804658
22.526683	0.2	0.794330
22.530017	0.2	0.784439
22.533350	0.2	0.775573
22.536683	0.2	0.768229
22.540017	0.2	0.762600
22.543350	0.2	0.758586
22.546683	0.2	0.755754
22.550017	0.2	0.753319
22.553350	0.2	0.750567
22.556683	0.2	0.747354
22.560017	0.2	0.743973
22.563350	0.2	0.740490
22.566683	0.2	0.736839
22.570017	0.2	0.733375
22.573350	0.2	0.730874
22.576683	0.2	0.729836
22.580017	0.2	0.730115
22.583350	0.2	0.731335
22.586683	0.2	0.733342
22.590017	0.2	0.736075
22.593350	0.2	0.739368
22.596683	0.2	0.743074
22.600017	0.2	0.746986
22.603350	0.2	0.750427
22.606683	0.2	0.752499
22.610017	0.2	0.753151
22.613350	0.2	0.753431
22.616683	0.2	0.754478
22.620017	0.2	0.756579
22.623350	0.2	0.759382
22.626683	0.2	0.762888
22.630017	0.2	0.767624
22.633350	0.2	0.773738
22.636683	0.2	0.780355
22.640017	0.2	0.786209
22.643350	0.2	0.790665
22.646683	0.2	0.794143
22.650017	0.2	0.797892
22.653350	0.2	0.803024
22.656683	0.2	0.809534
22.660017	0.2	0.816500
22.663350	0.2	0.822898
22.666683	0.2	0.828118
22.670017	0.2	0.832211
22.673350	0.2	0.835788
22.676683	0.2	0.839620
22.680017	0.2	0.844486
22.683350	0.2	0.851038
22.686683	0.2	0.859387
22.690017	0.2	0.869040
22.693350	0.2	0.879280
22.696683	0.2	0.889376
22.700017	0.2	0.898624
22.703350	0.2	0.906643
22.706683	0.2	0.913832
22.710017	0.2	0.921213
22.713350	0.2	0.929404
22.716683	0.2	0.938047
22.720017	0.2	0.946675
22.723350	0.2	0.955304
22.726683	0.2	0.963951
22.730017	0.2	0.972361
22.733350	0.2	0.980524
22.736683	0.2	0.988720
22.740017	0.2	0.997097
22.743350	0.2	1.005568
22.746683	0.2	1.013963
22.750017	0.2	1.022001
22.753350	0.2	1.029684
22.756683	0.2	1.037726
22.760017	0.2	1.046821
22.763350	0.2	1.056613
22.766683	0.2	1.066220
22.770017	0.2	1.075370
22.773350	0.2	1.084385
22.776683	0.2	1.093652
22.780017	0.2	1.103473
22.783350	0.2	1.113950
22.786683	0.2	1.124879
22.790017	0.2	1.135957
22.793350	0.2	1.147115
22.796683	0.2	1.158556
22.800017	0.2	1.170379
22.803350	0.2	1.182132
22.806683	0.2	1.193075
22.810017	0.2	1.203096
22.813350	0.2	1.212903
22.816683	0.2	1.223073
22.820017	0.2	1.233495
22.823350	0.2	1.243949
22.826683	0.2	1.254422
22.830017	0.2	1.264825
22.833350	0.2	1.274985
22.836683	0.2	1.284750
22.840017	0.2	1.293770
22.843350	0.2	1.301686
22.846683	0.2	1.308494
22.850017	0.2	1.314534
22.853350	0.2	1.320536
22.856683	0.2	1.327354
22.860017	0.2	1.335521
22.863350	0.2	1.345249
22.866683	0.2	1.356243
22.870017	0.2	1.367368
22.873350	0.2	1.377212
22.876683	0.2	1.385133
22.880017	0.2	1.391587
22.883350	0.2	1.397557
22.886683	0.2	1.403708
22.890017	0.2	1.410237
22.893350	0.2	1.417180
22.896683	0.2	1.424304
22.900017	0.2	1.431224
22.903350	0.2	1.438307
22.906683	0.2	1.446786
22.910017	0.2	1.457632
22.913350	0.2	1.470558
22.916683	0.2	1.484281
22.920017	0.2	1.497497
22.923350	0.2	1.509269
22.926683	0.2	1.519108
22.930017	0.2	1.527430
22.933350	0.2	1.535043
22.936683	0.2	1.542191
22.940017	0.2	1.548878
22.943350	0.2	1.555588
22.946683	0.2	1.562843
22.950017	0.2	1.570727
22.953350	0.2	1.579234
22.956683	0.2	1.588711
22.960017	0.2	1.599551
22.963350	0.2	1.611784
22.966683	0.2	1.624920
22.970017	0.2	1.637931
22.973350	0.2	1.649614
22.976683	0.2	1.659296
22.980017	0.2	1.667161
22.983350	0.2	1.674211
22.986683	0.2	1.681666
22.990017	0.2	1.690006
22.993350	0.2	1.698690
22.996683	0.2	1.706858
23.000017	0.2	1.714150
23.003350	0.2	1.721131
23.006683	0.2	1.728944
23.010017	0.2	1.738621
23.013350	0.2	1.750509
23.016683	0.2	1.763976
23.020017	0.2	1.777583
23.023350	0.2	1.789993
23.026683	0.2	1.800829
23.030017	0.2	1.810552
23.033350	0.2	1.819963
23.036683	0.2	1.829774
23.040017	0.2	1.840205
23.043350	0.2	1.851008
23.046683	0.2	1.861770
23.050017	0.2	1.871996
23.053350	0.2	1.881295
23.056683	0.2	1.889663
23.060017	0.2	1.897370
23.063350	0.2	1.904820
23.066683	0.2	1.912504
23.070017	0.2	1.920662
23.073350	0.2	1.928858
23.076683	0.2	1.936238
23.080017	0.2	1.942129
23.083350	0.2	1.946464
23.086683	0.2	1.949626
23.090017	0.2	1.951903
23.093350	0.2	1.953132
23.096683	0.2	1.953198
23.100017	0.2	1.953016
23.103350	0.2	1.954269
23.106683	0.2	1.958068
23.110017	0.2	1.964248
23.113350	0.2	1.971689
23.116683	0.2	1.978800
23.120017	0.2	1.984397
23.123350	0.2	1.988416
23.126683	0.2	1.991405
23.130017	0.2	1.993976
23.133350	0.2	1.996942
23.136683	0.2	2.001291
23.140017	0.2	2.007694
23.143350	0.2	2.015978
23.146683	0.2	2.025468
23.150017	0.2	2.035857
23.153350	0.2	2.047541
23.156683	0.2	2.061296
23.160017	0.2	2.077888
23.163350	0.2	2.097706
23.166683	0.2	2.120361
23.170017	0.2	2.144943
23.173350	0.2	2.170629
23.176683	0.2	2.196576
23.180017	0.2	2.221363
23.183350	0.2	2.243146
23.186683	0.2	2.260441
23.190017	0.2	2.272432
23.193350	0.2	2.279212
23.196683	0.2	2.282280
23.200017	0.2	2.284101
23.203350	0.2	2.286555
23.206683	0.2	2.290052
23.210017	0.2	2.293801
23.213350	0.2	2.296492
23.216683	0.2	2.296893
23.220017	0.2	2.294318
23.223350	0.2	2.288986
23.226683	0.2	2.281661
23.230017	0.2	2.272818
23.233350	0.2	2.262583
23.236683	0.2	2.251267
23.240017	0.2	2.239421
23.243350	0.2	2.227295
23.246683	0.2	2.214992
23.250017	0.2	2.202936
23.253350	0.2	2.191504
23.256683	0.2	2.180794
23.260017	0.2	2.171248
23.263350	0.2	2.163397
23.266683	0.2	2.156724
23.270017	0.2	2.149958
23.273350	0.2	2.142275
23.276683	0.2	2.133511
23.280017	0.2	2.123951
23.283350	0.2	2.114242
23.286683	0.2	2.105003
23.290017	0.2	2.096361
23.293350	0.2	2.088319
23.296683	0.2	2.081273
23.300017	0.2	2.075573
23.303350	0.2	2.070800
23.306683	0.2	2.065953
23.310017	0.2	2.060151
23.313350	0.2	2.053138
23.316683	0.2	2.045329
23.320017	0.2	2.037375
23.323350	0.2	2.029613
23.326683	0.2	2.022074
23.330017	0.2	2.014749
23.333350	0.2	2.007368
23.336683	0.2	1.999219
23.340017	0.2	1.990059
23.343350	0.2	1.980765
23.346683	0.2	1.972388
23.350017	0.2	1.964755
23.353350	0.2	1.956751
23.356683	0.2	1.947745
23.360017	0.2	1.937817
23.363350	0.2	1.926948
23.366683	0.2	1.915018
23.370017	0.2	1.902399
23.373350	0.2	1.889886
23.376683	0.2	1.878450
23.380017	0.2	1.868769
23.383350	0.2	1.860512
23.386683	0.2	1.852526
23.390017	0.2	1.843935
23.393350	0.2	1.834664
23.396683	0.2	1.825127
23.400017	0.2	1.815902
23.403350	0.2	1.807366
23.406683	0.2	1.799390
23.410017	0.2	1.791553
23.413350	0.2	1.783413
23.416683	0.2	1.774761
23.420017	0.2	1.765881
23.423350	0.2	1.757201
23.426683	0.2	1.748400
23.430017	0.2	1.738383
23.433350	0.2	1.726556
23.436683	0.2	1.713480
23.440017	0.2	1.700167
23.443350	0.2	1.687305
23.446683	0.2	1.675244
23.450017	0.2	1.664110
23.453350	0.2	1.653749
23.456683	0.2	1.643761
23.460017	0.2	1.633875
23.463350	0.2	1.624096
23.466683	0.2	1.614359
23.470017	0.2	1.604585
23.473350	0.2	1.594839
23.476683	0.2	1.585321
23.480017	0.2	1.576394
23.483350	0.2	1.568277
23.486683	0.2	1.560566
23.490017	0.2	1.552482
23.493350	0.2	1.543569
23.496683	0.2	1.534065
23.500017	0.2	1.524766
23.503350	0.2	1.516300
23.506683	0.2	1.508319
23.510017	0.2	1.499988
23.513350	0.2	1.490884
23.516683	0.2	1.481134
23.520017	0.2	1.471168
23.523350	0.2	1.461380
23.526683	0.2	1.451820
23.530017	0.2	1.442363
23.533350	0.2	1.432686
23.536683	0.2	1.422353
23.540017	0.2	1.411312
23.543350	0.2	1.400211
23.546683	0.2	1.390018
23.550017	0.2	1.381361
23.553350	0.2	1.374017
23.556683	0.2	1.366995
23.560017	0.2	1.359414
23.563350	0.2	1.351223
23.566683	0.2	1.342990
23.570017	0.2	1.335107
23.573350	0.2	1.327479
23.576683	0.2	1.320001
23.580017	0.2	1.312797
23.583350	0.2	1.306091
23.586683	0.2	1.300122
23.590017	0.2	1.295027
23.593350	0.2	1.290562
23.596683	0.2	1.286082
23.600017	0.2	1.280895
23.603350	0.2	1.274580
23.606683	0.2	1.266883
23.610017	0.2	1.257793
23.613350	0.2	1.247898
23.616683	0.2	1.238347
23.620017	0.2	1.230058
23.623350	0.2	1.223180
23.626683	0.2	1.217257
23.630017	0.2	1.211828
23.633350	0.2	1.206822
23.636683	0.2	1.202496
23.640017	0.2	1.198747
23.643350	0.2	1.194617
23.646683	0.2	1.188917
23.650017	0.2	1.181276
23.653350	0.2	1.172512
23.656683	0.2	1.164130
23.660017	0.2	1.157192
23.663350	0.2	1.151706
23.666683	0.2	1.147129
23.670017	0.2	1.142826
23.673350	0.2	1.138197
23.676683	0.2	1.133000
23.680017	0.2	1.127445
23.683350	0.2	1.121932
23.686683	0.2	1.116931
23.690017	0.2	1.112744
23.693350	0.2	1.109033
23.696683	0.2	1.105093
23.700017	0.2	1.100586
23.703350	0.2	1.095589
23.706683	0.2	1.090067
23.710017	0.2	1.083724
23.713350	0.2	1.076679
23.716683	0.2	1.069652
23.720017	0.2	1.063375
23.723350	0.2	1.058164
23.726683	0.2	1.053996
23.730017	0.2	1.050415
23.733350	0.2	1.046616
23.736683	0.2	1.042276
23.740017	0.2	1.037992
23.743350	0.2	1.034527
23.746683	0.2	1.031971
23.750017	0.2	1.029698
23.753350	0.2	1.026872
23.756683	0.2	1.023132
23.760017	0.2	1.018750
23.763350	0.2	1.014080
23.766683	0.2	1.009507
23.770017	0.2	1.005372
23.773350	0.2	1.001474
23.776683	0.2	0.997200
23.780017	0.2	0.992315
23.783350	0.2	0.987235
23.786683	0.2	0.982489
23.790017	0.2	0.978378
23.793350	0.2	0.975020
23.796683	0.2	0.972264
23.800017	0.2	0.969828
23.803350	0.2	0.967612
23.806683	0.2	0.965344
23.810017	0.2	0.962452
23.813350	0.2	0.958568
23.816683	0.2	0.953898
23.820017	0.2	0.948836
23.823350	0.2	0.943546
23.826683	0.2	0.938037
23.830017	0.2	0.932510
23.833350	0.2	0.927364
23.836683	0.2	0.922871
23.840017	0.2	0.918913
23.843350	0.2	0.915146
23.846683	0.2	0.911416
23.850017	0.2	0.907895
23.853350	0.2	0.904691
23.856683	0.2	0.901567
23.860017	0.2	0.898140
23.863350	0.2	0.894247
23.866683	0.2	0.890177
23.870017	0.2	0.886479
23.873350	0.2	0.883490
23.876683	0.2	0.881404
23.880017	0.2	0.880444
23.883350	0.2	0.880607
23.886683	0.2	0.881357
23.890017	0.2	0.881939
23.893350	0.2	0.881730
23.896683	0.2	0.880240
23.900017	0.2	0.877301
23.903350	0.2	0.873352
23.906683	0.2	0.869143
23.910017	0.2	0.864989
23.913350	0.2	0.860784
23.916683	0.2	0.856388
23.920017	0.2	0.851937
23.923350	0.2	0.847811
23.926683	0.2	0.844207
23.930017	0.2	0.841012
23.933350	0.2	0.838260
23.936683	0.2	0.836188
23.940017	0.2	0.834526
23.943350	0.2	0.832309
23.946683	0.2	0.828886
23.950017	0.2	0.824765
23.953350	0.2	0.821068
23.956683	0.2	0.818144
23.960017	0.2	0.815298
23.963350	0.2	0.812071
23.966683	0.2	0.809068
23.970017	0.2	0.807177
23.973350	0.2	0.806255
23.976683	0.2	0.805180
23.980017	0.2	0.803056
23.983350	0.2	0.800081
23.986683	0.2	0.797068
23.990017	0.2	0.794320
23.993350	0.2	0.791433
23.996683	0.2	0.787992
24.000017	0.2	0.784202
24.003350	0.2	0.780905
24.006683	0.2	0.778837
24.010017	0.2	0.777808
24.013350	0.2	0.776951
24.016683	0.2	0.775508
24.020017	0.2	0.773123
24.023350	0.2	0.769980
24.026683	0.2	0.766725
24.030017	0.2	0.763987
24.033350	0.2	0.761864
24.036683	0.2	0.760034
